Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement
1103026,24827,Dahuk,Sumel,Shariya Camp,???? ?????,36.7947500339,42.9633869006,3098,18588,0,0,0,0,0,0,0,0,0,0,0,0,3098,0,0,0,0,0,3098,0,0,0,0,0,0,0,0,0,0,0,0,0,3093,0,0,0,0,5
1103027,8476,Dahuk,Sumel,Soriya,?????,37.0029054857,42.4853368158,88,528,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,1,0,0,0,88,0,0,0,0,0
1103028,25776,Dahuk,Sumel,Ramilan City,??????? ???,36.8632978833,42.8974451053,119,714,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,20,0,0,0,0,0,99,0,0,0,0,0,56,63,0,0,0,0,0
1103029,24596,Dahuk,Sumel,Tanahi,?????,36.8624058100,42.9028574604,213,1278,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,2,0,0,0,0,0,153,0,0,58,0,0,125,84,0,0,0,0,4
1103030,23645,Dahuk,Sumel,War City,??? ???,36.7723211609,42.9205372542,265,1590,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,28,0,0,0,0,0,237,0,0,0,0,0,90,161,0,0,0,0,14
1103033,26122,Dahuk,Sumel,Domiz-Rozh,????? ???,36.8028713296,42.9180225130,198,1188,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,36,0,0,0,0,0,162,0,0,0,0,0,109,77,0,0,0,0,12
1103034,26123,Dahuk,Sumel,Domiz-Halat,????? ????,36.7946920859,42.9195907006,508,3048,0,0,1,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,148,0,0,0,0,0,358,0,0,2,0,0,355,128,0,0,0,0,25
1103035,27126,Dahuk,Sumel,Haweri,?????,36.7734658877,42.7864783409,200,1200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,47,0,0,0,0,0,10,0,0,143,0,0,0,200,0,0,0,0,0
1103036,8015,Dahuk,Sumel,Kabarto,?????,36.7789609898,42.7892641256,196,1176,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,73,0,0,0,0,0,76,0,0,47,0,0,0,196,0,0,0,0,0
1103037,27128,Dahuk,Sumel,Kamona,?????,36.7653921448,42.7633750950,41,246,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,7,0,0,0,0,0,29,0,0,5,0,0,0,41,0,0,0,0,0
1103038,27121,Dahuk,Sumel,Khanke Qadima,????? ?????,36.7703278898,42.7793361044,357,2142,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,16,0,74,0,0,0,8,0,0,259,0,0,0,348,0,0,0,0,9
1103039,8800,Dahuk,Sumel,Kherava,??????,36.7755319899,42.7832794051,288,1728,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,48,0,6,0,0,0,15,0,0,219,0,0,0,288,0,0,0,0,0
1103040,27127,Dahuk,Sumel,Old Mam Shvana,??? ????? ?????,36.8031738961,42.7740016551,85,510,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,20,0,0,0,85,0,0,0,0,0
1103041,27129,Dahuk,Sumel,Small Mam Shvana,??? ????? ?????,36.7911621005,42.7918614575,76,456,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,4,0,17,0,0,0,5,0,0,50,0,0,0,76,0,0,0,0,0
1103042,8582,Dahuk,Sumel,Qasr Yazddin,??? ?????,36.7881652412,42.7868104880,565,3390,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,30,0,355,0,0,0,20,0,0,160,0,0,0,565,0,0,0,0,0
1103043,27125,Dahuk,Sumel,Old Qasr Yazddin,???????? ?????,36.8210205191,42.8073927523,199,1194,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,8,0,25,0,0,0,5,0,0,161,0,0,0,199,0,0,0,0,0
1103044,8366,Dahuk,Sumel,Ribeybi,?????,36.7812588447,42.7892789399,255,1530,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,27,0,0,0,0,0,58,0,0,170,0,0,0,255,0,0,0,0,0
1103045,27122,Dahuk,Sumel,Shorash,????,36.7865650927,42.7907926187,141,846,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,20,0,0,0,0,0,100,0,0,21,0,0,0,141,0,0,0,0,0
1103046,27130,Dahuk,Sumel,Old Sorka,????? ?????,36.8085013434,42.8235747016,68,408,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,38,0,0,0,68,0,0,0,0,0
1103047,27124,Dahuk,Sumel,New Zinya,????? ?????,36.7858515216,42.7832422360,419,2514,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,186,0,0,0,23,0,0,210,0,0,0,419,0,0,0,0,0
1103048,27123,Dahuk,Sumel,Old Zinya,????? ?????,36.7761700839,42.7938466821,213,1278,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,47,0,0,0,0,0,12,0,0,154,0,0,0,213,0,0,0,0,0
1103051,29597,Dahuk,Sumel,Nawro City,???? ???,36.8705432055,42.8920102034,10,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,4,0,0,0,0,0
1103052,29614,Dahuk,Sumel,Kar City,??? ???,36.8914453631,42.7989195213,161,966,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,9,0,0,0,0,0,152,0,0,0,0,0,27,110,0,0,0,0,24
1103053,8013,Dahuk,Sumel,Marina,?????,36.9102954447,42.7938566063,88,528,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,23,0,0,0,0,0,62,0,0,3,0,0,10,42,0,0,0,0,36
1104002,8119,Dahuk,Zakho,Afirma,?????,37.1359789245,42.6590640005,26,156,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,24,0,0,0,0,2
1104005,8849,Dahuk,Zakho,Batifa,??????,37.1760202601,43.0112590100,200,1200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,20,0,0,0,0,0,173,0,0,7,0,0,24,174,0,0,0,0,2
1104008,24789,Dahuk,Zakho,Berseve 1 Camp,???? ??????1,37.1806148889,42.8573370643,1461,8766,0,0,0,0,0,0,0,0,0,0,0,0,1461,0,0,0,0,0,1461,0,0,0,0,0,0,0,0,0,0,0,0,21,1425,0,15,0,0,0
1104009,24792,Dahuk,Zakho,Berseve 2 Camp,???? ??????2,37.1808239425,42.8622886890,1738,10428,0,0,0,0,0,0,0,0,0,0,0,0,1738,0,0,0,0,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,1738,0,0,0,0,0
1104011,24793,Dahuk,Zakho,Chamishku Camp,???? ?????,37.1778503123,42.6674211818,5041,30246,0,0,0,0,0,0,0,0,0,0,0,0,5041,0,0,0,0,0,5041,0,0,0,0,0,0,0,0,0,0,0,0,18,5023,0,0,0,0,0
1104012,8766,Dahuk,Zakho,Chamkork,?? ????,37.1388460090,42.6170098313,100,600,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3,0,0,0,0,0,97,0,0,0,0,0,0,51,0,0,0,0,49
1104013,8084,Dahuk,Zakho,Darkar,?????,37.1977073109,42.8212416969,304,1824,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,43,0,0,0,0,0,232,0,0,29,0,0,27,243,0,0,0,0,34
1104016,23620,Dahuk,Zakho,Fishkhaboor,????????,37.0672881317,42.3770750123,58,348,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,11,0,11,0,0,0,2,0,0,34,0,0,3,55,0,0,0,0,0
1104019,25992,Dahuk,Zakho,Diraboon,??????,37.0855515317,42.4268137865,593,3558,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,84,0,295,0,0,0,183,0,0,31,0,0,1,592,0,0,0,0,0
1104020,8620,Dahuk,Zakho,Qarawla,?????,37.1235641736,42.4368473728,32,192,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,10,0,0,0,32,0,0,0,0,0
1104021,8711,Dahuk,Zakho,Rizgari,??????,37.1378129881,42.5703031842,180,1080,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,60,0,0,0,0,120
1104043,29568,Dahuk,Zakho,Darkar Camp,???? ?????,37.1990165584,42.8332617078,728,4368,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0
1104052,8161,Dahuk,Zakho,Nafkandala,?????????,37.1683859037,42.8965834255,21,126,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,13,8,0,0,0,0,0
1104053,8152,Dahuk,Zakho,Levo,????,37.1484907112,42.9287928408,29,174,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,9,0,0,0,0,0,19,0,0,1,0,0,19,10,0,0,0,0,0
1104054,8153,Dahuk,Zakho,Mergasor,????????,37.1317488478,42.8954451229,11,66,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,2,9,0,0,0,0,0
1104055,32024,Dahuk,Zakho,Ashe Chami Sector,???? ??? ???,37.1490505831,42.6751877754,382,2292,0,0,0,0,0,0,0,0,1,0,0,0,374,0,7,0,0,0,0,10,0,0,0,0,0,360,0,0,12,0,0,212,118,0,0,0,0,52
1104056,32025,Dahuk,Zakho,Bazar Sector,???? ?????,37.1436654771,42.6886323875,268,1608,0,0,0,0,0,0,0,0,1,0,0,0,266,0,1,0,0,0,0,13,0,0,0,0,0,244,0,0,11,0,0,145,93,0,0,0,0,30
1104057,32026,Dahuk,Zakho,Betase Sector,???? ??????,37.0598916369,42.7350262091,162,972,1,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,13,0,0,0,0,0,139,0,0,10,0,1,71,57,0,0,0,0,33
1104058,32027,Dahuk,Zakho,Bedar Sector,???? ?????,37.1466766528,42.6469366883,1202,7212,6,0,0,0,0,0,0,0,5,0,0,0,1191,0,0,0,0,0,0,20,0,0,0,0,0,1055,0,0,127,0,6,252,274,0,0,0,0,670
1104059,32028,Dahuk,Zakho,Khrababka Sector,???? ????????,37.1481758763,42.7465557500,824,4944,1,0,0,0,0,0,0,0,0,0,0,0,821,0,2,0,0,0,0,15,0,0,0,0,0,548,0,0,261,0,1,67,482,0,10,0,0,264
1104060,32029,Dahuk,Zakho,Rkawa Sector,???? ?????,37.1447962268,42.6866285652,185,1110,1,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,14,0,0,0,0,0,143,0,0,28,0,1,60,92,0,3,0,0,29
1104061,32030,Dahuk,Zakho,Shabaniya Sector,???? ???????,37.1483078923,42.6841930689,789,4734,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,24,0,0,0,0,0,745,0,0,20,0,0,256,366,0,0,0,0,167
1104062,32031,Dahuk,Zakho,Abasiya Sector,???? ??????,37.1453186121,42.7088514116,975,5850,2,0,0,0,0,0,0,0,1,0,0,0,972,0,0,0,0,0,0,8,0,0,0,0,0,943,0,0,24,0,2,308,532,0,11,0,0,122
1104063,32032,Dahuk,Zakho,Firqa Sector,???? ????,37.1579971223,42.7044465616,871,5226,2,0,0,0,0,0,0,0,1,0,0,0,868,0,0,0,0,0,0,10,0,0,0,0,0,730,0,0,131,0,2,205,469,0,5,0,0,190
1104064,32033,Dahuk,Zakho,Kochka Honari,???? ????? ??????,37.1670430540,42.6875712388,880,5280,1,0,0,0,0,0,0,0,0,0,0,0,875,0,4,0,0,0,0,30,0,0,0,0,0,820,0,0,30,0,1,244,421,0,0,0,0,214
1104069,8718,Dahuk,Zakho,Gofk,????,37.1096664932,43.0579555105,21,126,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,7,14,0,0,0,0,0
1104070,8722,Dahuk,Zakho,Spindarook,?????????,37.1071972687,42.9235881042,18,108,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,1,17,0,0,0,0,0
1104071,8156,Dahuk,Zakho,Hizawa,??????,37.1804462028,42.8094187614,181,1086,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,32,0,0,0,0,0,136,0,0,13,0,0,20,161,0,0,0,0,0
1104072,8212,Dahuk,Zakho,Bersive,??????,37.1900080837,42.8563727861,68,408,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,10,0,0,0,0,0,54,0,0,4,0,0,36,32,0,0,0,0,0
1104073,33580,Dahuk,Zakho,Grksindi,???????,37.1809500848,42.7850076751,31,186,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2,0,0,0,0,0,27,0,0,2,0,0,14,17,0,0,0,0,0
1104074,8220,Dahuk,Zakho,Darhozan,????????,37.1713421379,42.7505752852,10,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1104075,33579,Dahuk,Zakho,Bajika,??????,37.1371955181,42.5447181920,274,1644,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,35,0,0,0,0,0,114,0,0,125,0,0,0,148,0,0,0,0,126
1104076,8328,Dahuk,Zakho,Shinava,??????,37.1253431304,42.5066820682,38,228,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,2,0,0,0,0,0,36,0,0,0,0,0,0,7,0,0,0,0,31
1104077,33581,Dahuk,Zakho,Bakorman,????????,37.1384117088,42.5975223405,16,96,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16
1104078,33582,Dahuk,Zakho,Tiyan,????,37.1162288313,42.4719500056,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1202001,21582,Erbil,Erbil,11 Athar,11 ????,36.2069858312,44.1492352483,40,240,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,5,20,0,0,5,0,10,0
1202003,20980,Erbil,Erbil,Ainkawa(108),108 ??????,36.2434983400,43.9836210000,316,1896,20,0,10,0,0,0,0,0,0,0,0,0,256,0,30,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,15,88,86,6,18,5,95,3
1202004,21874,Erbil,Erbil,Al Eskan,???????,36.1727384200,44.0221430600,490,2940,200,0,20,0,0,0,0,0,0,0,0,0,245,0,25,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,4,15,36,15,177,15,228,0
1202006,13685,Erbil,Erbil,Andazyaran,?? ?????????,36.2005896000,44.1214597000,390,2340,228,0,0,0,0,0,0,0,0,0,0,0,140,0,22,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,205,94,45,0,8,0,18,20
1202008,13687,Erbil,Erbil,Ashty,????,36.1742435000,44.1228386000,270,1620,103,0,0,0,0,0,0,0,12,0,0,0,145,0,10,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,79,122,20,0,14,0,15,20
1202009,25472,Erbil,Erbil,Aynda,?????,36.2034907000,44.1258128000,140,840,77,0,0,0,0,0,0,0,0,0,0,0,50,0,13,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,23,30,7,3,54,0,23,0
1202010,12370,Erbil,Erbil,Bahrka center,???? ?????,36.3143920000,44.0326269000,500,3000,63,0,8,0,0,0,0,0,18,0,0,0,382,0,29,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,23,357,30,5,45,4,11,25
1202011,13230,Erbil,Erbil,Baharka,???? ?????,36.2947009000,43.9901153000,928,5568,20,0,2,0,0,0,0,0,2,0,0,0,834,0,70,0,0,0,928,0,0,0,0,0,0,0,0,0,0,0,10,284,114,2,10,0,506,2
1202013,25974,Erbil,Erbil,perdawood,???????,36.0224812680,43.9231880990,210,1260,23,0,0,0,0,0,5,0,0,0,0,0,155,0,27,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,168,0,0,13,0,11,18
1202014,25471,Erbil,Erbil,Byaban,??????,36.2098340000,44.1150625000,170,1020,58,0,0,0,0,0,0,0,35,0,0,0,60,0,17,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,48,47,20,0,10,0,10,35
1202016,25726,Erbil,Erbil,Chwarchra-Banslawa,???????-???????,36.1551360000,44.1032118000,360,2160,50,0,0,0,0,0,0,0,215,0,0,0,62,0,33,0,0,0,0,8,0,0,0,0,0,352,0,0,0,0,40,53,0,0,10,0,42,215
1202018,21669,Erbil,Erbil,Dartu Nwee,???? ?? ???,36.1151091000,44.0791530000,345,2070,115,0,0,0,0,0,0,0,25,0,0,0,95,0,110,0,0,0,0,15,0,0,0,0,0,330,0,0,0,0,20,135,15,0,95,0,55,25
1202020,25732,Erbil,Erbil,Al-Shurtta Qr,?? ??????,36.2114633246,44.0405917603,106,636,39,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,67,0,0,39,0,0,0
1202021,25731,Erbil,Erbil,Al-Ziraa Qr,?? ???????,36.1667063526,44.0374188176,60,360,19,0,9,0,0,0,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,25,6,9,14,0,1,5
1202023,24909,Erbil,Erbil,Gazna,????,36.2795931892,43.9344967279,168,1008,20,0,0,0,0,0,0,0,13,0,0,0,128,0,7,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,4,124,0,0,16,0,11,13
1202024,24419,Erbil,Erbil,Ganjan,?????,36.2888225282,44.0348909999,330,1980,55,0,0,0,0,0,0,0,0,0,0,0,187,0,88,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,20,188,85,0,22,13,2,0
1202025,25973,Erbil,Erbil,Harem,????,36.1193722560,44.0620479200,145,870,63,0,0,0,0,0,0,0,20,0,0,0,47,0,15,0,0,0,0,15,0,0,0,0,0,130,0,0,0,0,10,37,0,0,53,0,25,20
1202026,24608,Erbil,Erbil,Harhsam 1,???? 1,36.2586933300,43.9939914200,72,432,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,58,0,0,0,12,2
1202027,24417,Erbil,Erbil,Harhsam 2,???? 2,36.2978183000,44.0226897000,300,1800,170,0,10,0,0,0,0,0,0,0,0,0,75,0,45,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,120,45,40,10,45,10,15,15
1202028,24418,Erbil,Erbil,Harhsam 3,???? 3,36.2936859000,44.0203819000,169,1014,75,0,35,0,0,0,0,0,0,0,0,0,29,0,30,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,30,30,9,35,45,0,20,0
1202029,24606,Erbil,Erbil,Harshm *,???? ????,36.2562479000,43.9953875000,299,1794,1,0,0,0,0,2,0,0,0,0,0,0,294,0,2,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,5,293,0,1,0,0,0
1202030,20790,Erbil,Erbil,Havalan,??????,36.1898498000,44.0457263000,282,1692,197,0,0,0,0,0,0,0,5,0,0,0,55,0,25,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,133,66,0,0,49,2,12,20
1202031,25473,Erbil,Erbil,Hawler city,????? ???,36.1840284000,44.1218556000,85,510,35,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,12,30,10,0,23,0,10,0
1202032,13668,Erbil,Erbil,Hay Askary,?? ?????,36.1638582700,43.9752738400,1150,6900,600,0,0,0,0,0,150,0,0,0,0,0,400,0,0,0,0,0,0,75,0,0,0,0,0,1075,0,0,0,0,400,322,0,0,220,58,0,150
1202033,25470,Erbil,Erbil,Heran City,????? ???,36.1691321000,44.1237368000,160,960,45,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,30,25,20,0,10,0,70,5
1202034,25727,Erbil,Erbil,Kani Qarzhala,???? ??????,36.2067298000,43.8599730000,182,1092,13,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,6,126,23,0,4,0,20,3
1202035,25840,Erbil,Erbil,Kasnazan-1 Shubat,??????-? ????,36.2080850000,44.1499143000,15,90,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,7,0,0,3
1202036,25630,Erbil,Erbil,Kawa Collective,???? ????,35.9790143000,44.0391942000,375,2250,276,0,0,0,0,0,0,0,0,0,0,0,85,0,14,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,24,0,0,266,0,75,10
1202038,25729,Erbil,Erbil,Darashakran,???? ?????,36.4044152000,43.9964362000,18,108,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0
1202039,13472,Erbil,Erbil,Kawergosk,???????,36.3479462000,43.7995044000,195,1170,0,0,5,0,0,0,0,0,10,0,0,0,65,0,115,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,165,14,5,0,0,1,10
1202040,12821,Erbil,Erbil,Khabat,????,36.2768827000,43.6681613000,3665,21990,1068,0,22,0,0,0,0,0,25,0,0,0,2550,0,0,0,0,0,0,8,0,0,0,0,0,3657,0,0,0,0,480,1770,488,22,569,5,285,46
1202041,23908,Erbil,Erbil,Al Qala(Hay khanaqa),??????(?? ?????),36.1923930000,44.0147561000,45,270,18,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,14,0,0,0,0,31,0,0,0,0,5,13,0,0,13,0,14,0
1202042,21549,Erbil,Erbil,Khoragr,??????,36.2060292000,44.1468822000,90,540,55,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,40,25,0,0,15,0,10,0
1202043,21671,Erbil,Erbil,Kurd Stan,????????,36.1235817000,44.0505614000,145,870,90,0,0,0,0,0,0,0,15,0,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,135,0,0,0,0,62,20,17,0,28,0,3,15
1202044,23931,Erbil,Erbil,Lawan city,????? ???,36.1888856000,44.1239712000,100,600,25,0,0,0,0,0,0,0,0,0,0,0,70,0,5,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,10,20,5,0,5,0,50,10
1202045,12825,Erbil,Erbil,Mala Omar,??? ???,36.2994883000,44.1365614000,160,960,40,0,0,0,0,0,0,0,0,0,0,0,72,0,48,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,7,53,17,0,15,5,47,16
1202046,21247,Erbil,Erbil,Mamostayan,??????????,36.1508071372,44.0383682173,320,1920,150,0,0,0,0,0,0,0,0,0,0,0,88,0,82,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,85,150,0,0,55,0,20,10
1202047,12826,Erbil,Erbil,Mamzawa,???????,36.1190923700,43.9688223200,1500,9000,601,0,0,0,0,0,0,0,0,0,0,0,792,0,107,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,205,792,107,0,219,75,30,72
1202048,20986,Erbil,Erbil,Martshmony,???? ?????,36.2353192500,43.9874456000,224,1344,53,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,16,159,9,0,30,0,10,0
1202049,23766,Erbil,Erbil,Mustawfi,??????,36.1956404000,44.0059593000,171,1026,133,0,0,0,0,0,0,0,0,0,0,0,21,0,17,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,92,30,0,0,33,5,11,0
1202050,22825,Erbil,Erbil,Nawroz-Banslawa,?????-???????,36.1547614000,44.1213228000,280,1680,25,0,0,0,0,0,0,0,195,0,0,0,47,0,13,0,0,0,0,5,0,0,0,0,0,275,0,0,0,0,5,46,0,0,20,0,14,195
1202051,24507,Erbil,Erbil,Nisthtiman Comercial Complex,???? ??????? ???????,36.1863649900,44.0112835400,34,204,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
1202053,24607,Erbil,Erbil,Nobel,????,36.2594063400,44.0007741800,20,120,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0
1202054,24665,Erbil,Erbil,Ozal city,???? ?????,36.2284606000,44.1447281000,230,1380,62,0,0,0,0,0,0,0,0,0,0,0,145,0,23,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,25,102,15,0,33,0,50,5
1202056,13199,Erbil,Erbil,Pirzeen,??????,36.2673322000,44.0734488000,355,2130,109,0,0,0,0,0,0,0,19,0,0,0,147,0,80,0,0,0,0,10,0,0,0,0,0,345,0,0,0,0,55,127,50,0,64,0,40,19
1202057,13400,Erbil,Erbil,Qushtapa centre,???? ??????,36.0080984700,44.0373079700,1235,7410,855,0,0,0,0,0,0,0,160,0,0,0,215,0,5,0,0,0,0,80,0,0,0,0,0,1155,0,0,0,0,520,208,45,0,285,0,12,165
1202059,13670,Erbil,Erbil,Rasti Qr,?? ?????,36.1484431251,44.0174735883,200,1200,160,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,160,40,0,0,0,0,0,0
1202060,21899,Erbil,Erbil,Rizgari,??????,36.2797368000,43.7342037000,705,4230,225,0,0,0,0,0,0,0,0,0,0,0,350,0,130,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,95,240,0,0,110,0,260,0
1202061,20997,Erbil,Erbil,Runaki,??????,36.1695715900,44.0181897100,77,462,53,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,10,0,8,53,0,6,0
1202062,22027,Erbil,Erbil,Sufaya,????,36.1927427000,43.5966522000,30,180,0,0,0,0,0,0,0,0,25,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,25
